XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
*down: administratively down
!down: FIB overload down
^down: standby
(l): loopback
(s): spoofing
(d): Dampening Suppressed
(E): E-Trunk down
The number of interface that is UP in Physical is 629
The number of interface that is DOWN in Physical is 83
The number of interface that is UP in Protocol is 619
The number of interface that is DOWN in Protocol is 93
Interface                         IP Address/Mask      Physical   Protocol VPN 
   10.1.108.190/32  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.1.108.195/32  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.1.108.197/32  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.1.108.217/32  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.1.108.222/32  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
     10.1.109.6/32  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.1.109.14/32  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.1.109.21/32  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.1.109.30/32  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.1.109.37/32  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.1.109.42/32  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
     10.1.129.0/32  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
     10.1.131.7/32  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
     10.2.6.252/30  IBGP    255  0             RD  10.1.24.199                              Eth-Trunk49
       10.2.7.8/30  IBGP    255  0             RD  10.1.24.200                              Eth-Trunk49
                    IBGP    255  0             RD  10.1.24.200                              Eth-Trunk100.100
      10.2.7.80/30  IBGP    255  0             RD  10.1.24.200                              Eth-Trunk49
                    IBGP    255  0             RD  10.1.24.200                              Eth-Trunk100.100
    10.2.47.236/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
       10.3.0.0/24  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
     10.9.192.0/24  O_ASE   150  112           D   10.1.24.150                              Eth-Trunk100.54
   10.10.14.176/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.10.14.188/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.10.14.200/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.10.14.204/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.10.14.224/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.10.14.228/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.10.14.248/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.10.14.252/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
     10.11.96.1/32  IBGP    255  0             RD  10.1.24.6                                Eth-Trunk101.101
    10.11.96.65/32  IBGP    255  0             RD  10.1.24.6                                Eth-Trunk101.101
  10.11.115.128/26  IBGP    255  0             RD  10.1.24.6                                Eth-Trunk101.101
    10.11.116.1/32  IBGP    255  0             RD  10.1.24.6                                Eth-Trunk101.101
    10.11.117.1/32  IBGP    255  0             RD  10.1.24.6                                Eth-Trunk101.101
   10.11.117.33/32  IBGP    255  0             RD  10.1.24.6                                Eth-Trunk101.101
   10.11.119.33/32  IBGP    255  0             RD  10.1.24.6                                Eth-Trunk101.101
   10.11.119.65/32  IBGP    255  0             RD  10.1.24.6                                Eth-Trunk101.101
  10.11.119.168/32  IBGP    255  0             RD  10.1.24.6                                Eth-Trunk101.101
     10.24.64.1/32  IBGP    255  0             RD  10.1.24.6                                Eth-Trunk101.101
    10.36.104.0/24  IBGP    255  0             RD  10.1.24.6                                Eth-Trunk101.101
     10.72.24.1/32  IBGP    255  0             RD  10.1.24.6                                Eth-Trunk101.101
   10.120.16.16/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.120.16.68/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.120.16.152/30  OSPF    10   11            D   10.1.24.150                              Eth-Trunk100.54
    10.120.63.0/24  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.177.52.12/32  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.177.52.19/32  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.177.52.33/32  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.177.52.42/32  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.177.52.61/32  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.177.52.73/32  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.177.52.74/32  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.177.52.81/32  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.177.52.82/32  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.177.52.83/32  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.177.52.87/32  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.177.52.89/32  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.177.52.99/32  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.177.52.111/32  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
     10.178.0.0/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.178.0.40/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.178.0.44/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.178.0.72/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.178.64.0/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.178.64.4/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.178.64.8/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.178.64.12/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.178.64.16/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.178.64.20/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.178.64.24/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.178.64.32/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.178.64.36/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.178.64.44/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.178.64.48/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.178.64.52/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.178.64.56/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.178.64.60/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.178.64.64/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.178.64.68/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.178.64.72/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.178.64.76/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.178.64.84/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.178.64.88/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.178.64.92/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.178.64.96/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.64.104/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.64.108/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.64.112/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.64.136/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.64.140/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.64.148/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.64.152/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.64.156/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.64.160/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.64.168/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.64.172/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.64.192/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.64.196/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.64.200/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.64.220/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.178.64.240/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
